Product_Type,SKU_ID,Price,Availability,Units_Sold,Revenue,Customer_Segment,Stock_Levels,Shipping_Lead_Time,Order_Quantity,Shipping_Time,Carrier,Shipping_Cost,Supplier_ID,Supplier_Lead_Time,Production_Volume,Mfg_Lead_Time,Mfg_Cost,Inspection_Result,Defect_Rate,Transport_Mode,Route,Logistics_Cost,Gross_Margin_Pct,Revenue_Per_Unit,Daily_Demand,Stock_Cover_Days,Demand_Stock_Ratio,Total_Lead_Time,Cost_Per_Unit,Reorder_Point,Reorder_Gap,Carrying_Cost_Ratio,Supply_Efficiency,Shipping_Cost_Ratio,Future_Sales,Delay_Flag,Inventory_Risk_Class,Cash_Stress_Score
cosmetics,SKU23,4.297354715456611,31.379991549543288,419.1793562734215,9768.742460117915,Unknown,68.43308529263867,4.679479807381591,29.134093304595748,7.464519467133873,Carrier A,3.112472408647054,Supplier 5,11.417914193403785,539.0519553486686,27.817262399310067,93.64436367350885,Pending,1.236942772622438,Rail,Route A,180.70070901923367,0.0,23.264902904381266,13.16263193592946,5.925485192552307,3.9701743828712304,38.818133570104436,0.5603206253613281,630.3045803523087,0.0,4.9666218377642615,18.844946865830895,0.00026464675468175573,376,0,Low,62.12
skincare,SKU11,87.68665341627027,90.93561043574836,1073.7575892671139,6189.354976235065,Female,50.70133169919744,25.07450142657356,55.93961260637707,1.0000927651015756,Carrier A,5.133726719919304,Supplier 2,29.26152146819694,376.55874117316296,11.80395135181624,28.65275110493708,Pending,0.022095120612324708,Air,Route A,129.78578183596915,67.66931967412557,5.816151221400379,27.246204730179834,1.3631099891932077,21.139446482939363,39.744341807941495,0.13871522457060587,1486.854592869375,0.0,0.016967836421944493,5.213567203177673,0.0007367644928428573,1331,0,High,1.82
cosmetics,SKU49,85.01266196043996,15.77377233510908,100.32172279196853,8332.505616736351,Unknown,96.95637565765901,24.741069647926754,9.056925696626578,6.337238140550724,Carrier C,2.8159857612762975,Supplier 5,29.726103017065558,193.6424240100836,25.631381160832422,16.442504394378766,Pass,2.8970079314892074,Rail,Route A,326.3639392988579,84.79722244515924,77.30258269001838,3.3364511837956967,30.00583350755351,0.9545522926865257,56.697911346301304,3.180080182575632,213.21041850430842,0.0,0.17044719182684712,16.920219181403574,0.00031137306974733577,68,1,Low,1.23
skincare,SKU34,40.7536647710776,101.08482777734406,648.8355048473206,9705.576721824475,Unknown,0.9258643313271419,25.305142880066487,23.989406278687134,6.695002303320388,Carrier A,1.170688312072749,Supplier 1,3.86649365479122,377.96043184660806,9.802175600840641,11.482611774204965,Pass,0.7326521968827874,Road,Route B,450.0170003700216,76.02443484598295,16.12856433688274,22.156219341304354,0.0,340.89645726598957,14.493810242585255,0.8770412378205042,370.42700274406775,0.0,0.0005405999511153608,24.448414101980955,8.905079851426686e-05,883,1,High,0.69
skincare,SKU32,78.80188582653695,43.12886404043376,803.2711780696561,9897.779198519553,Unknown,84.21897781146298,13.04154850120551,72.92944130894445,4.1299688680494215,Carrier C,6.793514007651484,Supplier 3,28.285085578683123,815.9557447128095,6.878523782698445,24.82257770023908,Pass,2.0114542485927553,Road,Route A,804.2218457709055,61.01573843215291,10.067418810045892,23.70835004880894,3.368686632520074,8.406951792209034,38.307347275394626,1.0190560986321355,1119.5556972466825,0.0,0.04766416560593044,11.846467341080848,0.0007375983734019099,737,0,Medium,1.91
skincare,SKU32,81.64418621078289,46.77512052083333,757.1891276517497,10205.820172606565,Unknown,93.75972820791813,13.660835310658829,57.883513400215506,4.044519489466355,Carrier C,6.803442047991232,Supplier 3,34.269568403546536,742.8871290782483,7.605901935340914,26.16151364222833,Pass,1.8344864035128727,Road,Route A,787.9123170263719,64.66229112263585,11.553268801060588,28.02348803444683,3.3544345563742524,8.545535115852754,36.7678733453486,1.0771986299782643,1261.0548669029076,0.0,0.04458042921966403,13.089411687738158,0.000713334066214236,647,0,Medium,2.27
skincare,SKU60,16.855800490994262,15.439187309148847,374.6433469638131,8773.901143451836,Female,38.75100841335074,25.724218173108504,75.49946912814298,7.6876107448715825,Carrier C,3.7853680206147957,Supplier 4,24.93710783274751,773.1232064229804,21.27841105006578,78.8410588032237,Fail,2.6307726977594195,Rail,Route A,440.0124817207055,0.0,21.61120777897017,10.810707282108515,3.030936857715806,9.571979753789448,52.90090249042004,1.136405175909672,809.8733808733895,0.0,0.5344329925642243,12.950970602945807,0.0005387822756773753,221,1,Medium,15.17
cosmetics,SKU50,14.616640516396469,97.4108369363569,577.9929836306766,5199.999757327596,Female,26.653996460765484,24.50340242758622,72.55558004032102,10.84936415431045,Carrier A,6.0249446762429875,Supplier 2,22.670015361507083,295.01781046700904,20.338421281648692,45.42080706005315,Fail,4.597086745750656,Rail,Route B,512.8458657007919,0.0,9.477199225986892,19.83257341848108,1.4753348747832928,17.604826533531305,43.86113105505552,0.760710425171326,1119.4373061852052,0.0,0.1556870719822032,3.9601150133074805,0.0009965571673303934,616,1,High,10.67
skincare,SKU42,43.2448537909739,104.35486996812355,171.70817537954827,1841.9951007743828,Female,20.29355757802995,26.31326912834477,65.98176288128677,3.5732623969221677,Carrier C,7.844148627113649,Supplier 5,26.26108446019435,162.44057840468085,6.824282805626779,82.50272751196273,Fail,5.053142850407607,Road,Route A,657.677255716687,0.0,12.396486937955059,4.892060074679544,3.9460837533044835,6.213170366348098,34.746692129519595,3.5293280174177593,182.42608094853185,0.0,0.2809812056951821,3.2406984042372784,0.004070106328419127,165,1,Medium,6.82
skincare,SKU11,89.98704260415458,82.68942875085632,942.3078980522324,4924.917434256889,Female,46.8738442327273,24.246216786683227,56.2582546549802,1.0300270517671102,Carrier A,4.365045710107028,Supplier 2,30.759938186773063,368.6032775978078,10.085997054678113,30.17715472576123,Pending,0.022570445942930343,Air,Route A,122.5447870949836,72.31742716543796,6.597753423206509,30.910450857057644,1.407352506017074,20.82556940417835,36.89202213705204,0.14621950953220625,1264.4180341223175,0.0,0.013176950212894929,5.81839055205399,0.0006105004927743269,977,0,Medium,1.79
skincare,SKU66,23.28761921448494,51.63774301849981,708.0966877974573,9077.170549648408,Female,12.584961838108237,17.838311422305644,18.984402787434693,8.369874064694612,Carrier A,2.022550923604604,Supplier 5,24.170510979578125,892.8864708975799,26.887548381767825,43.36695734054731,Fail,3.579352171663194,Road,Route A,377.52783045851163,0.0,9.69618804287159,19.87116496431791,0.5503574793305082,51.417836857949844,48.85932175251378,0.4991758378117796,1458.5901250497845,0.0,0.028282424221406692,39.24224523290255,0.00030017036160426145,466,1,High,7.19
skincare,SKU64,95.33438616512979,9.931461504574182,150.9478876611331,8075.296318307884,Female,69.2817058319748,27.290050829966148,75.61975184315874,4.927705681243145,Carrier C,4.5456743914124145,Supplier 1,17.786078291478876,354.97273312891747,5.944433838851529,8.4454017220791,Fail,0.16873245207153004,Air,Route C,881.7737402376881,90.97573816845703,62.2038326135163,4.916152797339929,14.826754442568907,1.8200765363363542,27.430079359576578,5.920212195098155,135.85185637372484,0.0,0.055276542058492174,4.73581252783977,0.0004394329497872617,143,0,Low,0.17
skincare,SKU32,78.59979403544568,44.20313032594864,777.478641959789,9198.540235517983,Unknown,98.93370800652337,13.21177431524051,60.410239516584845,4.314953669603534,Carrier C,7.332793654929901,Supplier 3,32.73778910826084,712.4951202047224,6.791449203602138,27.221843694639272,Pass,1.985578237941704,Road,Route A,828.0694174873172,65.33135637911188,13.97386939708331,21.991908665082534,3.43812876210212,9.255370544045327,35.19766393551211,0.884922510514162,1047.9743784668055,0.0,0.038491030506536295,12.674106321632504,0.0007288364977263554,695,0,Medium,1.93
skincare,SKU39,18.82030534273153,25.83256554589923,191.23350908486356,2117.619607476854,Female,72.17235291205444,27.299066775407415,33.028056083190144,2.8500948242801387,Carrier A,4.759385880416652,Supplier 2,28.04429148903497,746.4627488476871,5.423926170859423,9.323013778823785,Fail,1.437357057514502,Air,Route B,685.9533099560075,48.750845612549604,11.417038361372889,5.934925684388242,12.716433636619094,2.5139476956815683,36.32459417780513,3.5374368340842026,263.8005687229951,0.0,0.20565009875515572,26.26859122746889,0.0024894541843519346,141,0,Low,2.81
cosmetics,SKU73,80.30764804404299,40.51589863260839,364.0079710673427,7594.041959945194,Male,19.302808768658082,23.890305540846647,68.09530890579585,4.75497682265046,Carrier B,1.5612523004529124,Supplier 4,13.973104735109164,441.3582232128775,3.8170192473933895,46.40708946354316,Fail,4.8183342280968215,Road,Route A,926.5341312765767,45.00679073328657,20.961842228615293,13.778815044279552,1.3298206084650028,20.145922867938022,19.439424713501687,2.2861673766466417,273.708142554819,0.0,0.027326001323286435,6.016987169641698,0.0001804011097975631,255,1,High,1.95
skincare,SKU42,49.851260244011925,95.16647267810534,151.99450321001007,1902.9800333743349,Female,21.489468607672563,24.736930461311967,54.41031302417551,3.6880639835038047,Carrier C,8.225497566238012,Supplier 5,28.5078693114335,166.96097905530158,7.2438538719164836,94.32028796280922,Fail,5.515929656494283,Road,Route A,756.1490010151762,0.0,11.380245353792485,4.6879511955654785,4.282234213169984,6.654949529876609,29.19195312531474,4.100874438922991,244.31877035526514,0.0,0.2667651248994776,3.081453972949027,0.004222494425243672,104,1,Medium,7.63
haircare,SKU43,12.205888218492166,5.214599928322787,592.3871138881478,5857.232327604257,Unknown,35.46273320350306,24.52471650226722,83.96877081537805,9.564583804738621,Carrier B,3.5249886252772518,Supplier 5,0.9624050075509422,229.03598261236303,22.632311776698558,26.51260124453198,Pending,0.3167736069902637,Air,Route A,655.7322535773088,0.0,10.864639690859498,20.687066559790104,1.4706938576845956,14.440203073978658,21.391719550044694,1.0637322283231077,561.1194312091643,0.0,0.12789053469959188,2.3355202458940028,0.0005852542791551883,505,0,Medium,6.67
cosmetics,SKU28,2.570498059305099,12.857482457290867,399.10621379896793,6742.973756370611,Female,46.52981717176138,17.096309564622764,22.83633143787783,3.3702041019673343,Carrier B,8.898094464160296,Supplier 1,11.5941308309915,160.87416473592353,7.63202365766566,57.294060466926105,Fail,0.7273292412681351,Air,Route A,109.05712880519651,0.0,17.41985090820921,13.365234362878839,3.9793889094316874,8.299488435103903,17.557614069845084,0.32700985350760853,290.84081376776675,0.0,2.8425738253689685,6.783305541410691,0.0015681760160556235,320,1,Low,62.39
haircare,SKU12,69.04479147408162,40.09513404974614,343.1963162417266,2810.303161619923,Unknown,98.6192129795818,34.78122054857099,92.06900359227163,3.8404873677901077,Carrier A,1.3365855357899035,Supplier 4,3.0068196304426964,566.6012626839299,2.994977295284477,32.54675187376927,Fail,2.117721721982782,Road,Route B,383.1573923105334,52.915561361213726,7.365153887344976,11.822788080503123,9.243252460907796,3.8624072698279237,5.426150595041923,1.1573850856066026,92.93550954657042,15.430668193213956,0.15273365633769556,7.320210692891382,0.0004028035417969627,321,0,Low,0.72
skincare,SKU11,92.50161470924257,96.99614459520883,958.2470587503178,5887.927289347651,Female,51.74847961563758,22.950260796145397,44.94266682896636,0.9645950190153939,Carrier A,5.273533314185326,Supplier 2,25.497824439894128,397.25984649244765,11.917374531882231,27.027526167306227,Pending,0.02149007766253318,Air,Route A,126.01680508932093,66.62553695395317,6.014169241985419,35.6369076074333,1.380568539721677,19.164486905851767,40.71344149251352,0.13650341356744722,1322.7199650782813,0.0,0.012615803495579603,7.144597230217968,0.0006796866873740434,935,0,High,1.7
cosmetics,SKU94,2.8732182514611626,93.11870218438894,927.4491924143558,7772.851027289034,Unknown,84.60813174518832,26.20246799945075,64.0074106527679,8.173445115597088,Carrier B,7.039927601604743,Supplier 2,11.200724993867976,894.1389292446607,16.963185778093305,55.52882879844297,Pass,1.2942743072034104,Rail,Route B,796.5246280080903,0.0,8.81428347121555,29.848726510808127,2.1207904572022285,11.304141922578344,22.48135780890152,0.8532394086631512,969.0436690437156,0.0,1.5042333564856707,12.80184716380048,0.0008681770090406638,1096,1,Medium,54.87
haircare,SKU45,35.40383460443309,1.1358828886182224,25.563830003041264,5358.924600251325,Male,99.04272429337621,8.24718321812086,46.00440839304605,6.303705075033095,Carrier B,4.799214221170329,Supplier 2,25.483433588135036,710.0211816272608,26.511795472111448,67.7975459188383,Pass,3.6058289915714674,Rail,Route A,484.5566515254726,0.0,214.35113547076597,0.9575134082416901,120.6180337303295,0.2824313667196441,52.897427277231465,21.209860292688365,46.74550173258619,38.20850889728246,7.219006106895267,15.051809928888389,0.000991719942659309,15,0,Low,4.63
skincare,SKU1,12.93443782158027,95.32634751554514,617.5041853715888,7924.353815776831,Female,53.44076330695969,32.988859116041,37.63003057906719,1.9260170533177237,Carrier A,8.491326664733037,Supplier 3,22.27408042452538,484.4202654761197,30.891721837142555,32.484280950700146,Pending,5.088971867817874,Road,Route B,557.5510442809142,0.0,10.134885400281819,24.439296497626902,2.2553036053989737,14.378726057240765,59.732082806235844,0.6223783179758748,1368.1744235047713,0.0,0.16896521604631368,14.389000522560325,0.0012208457228957148,601,0,High,9.24
skincare,SKU34,32.738136365784044,105.36167755569741,626.680748698302,8787.178927776524,Unknown,0.8283088569315447,24.60829241426637,22.1682532974322,7.243486522713054,Carrier A,0.9070743713736079,Supplier 1,4.19811792393262,448.8110342223326,11.013658176938145,10.15381094271736,Pass,0.6146892372232153,Road,Route B,515.057211710236,68.91768529448707,14.001126356885631,23.02317216176069,0.0,277.88531298461015,14.246761055503955,0.742316858292877,388.54569779020085,0.0,0.0005401463173748824,20.131564012022274,0.00010939757705824263,784,1,High,0.88
skincare,SKU86,21.881766992672976,17.762905877224608,202.50176978772706,1272.4012924598026,Unknown,31.676094870277797,16.07485635403164,22.0891124519116,6.051098116957281,Carrier B,1.5481929185112508,Supplier 1,4.001048220170919,600.607088086265,17.223795727603928,67.93259975803147,Pass,1.901741221936814,Rail,Route A,257.12793694374153,0.0,5.7341353316891315,7.703946366127468,4.303465478739438,6.179464641756633,23.229933886036306,1.038273121261504,182.2252100406265,0.0,0.5693009054061221,25.980525529532564,0.001190367898355012,148,0,Low,9.39
skincare,SKU80,94.3706677868909,68.60727616416393,832.8090319913283,8273.326521359397,Unknown,35.95838325181911,13.597593384673381,40.315056804421225,1.926032921297797,Carrier C,2.7749921941072535,Supplier 3,6.168644881463616,208.23278994635095,4.837754011316201,74.45808016920478,Fail,2.533170486271878,Sea,Route B,885.5279485029006,17.538333363900914,8.59756543814677,28.519307446018413,1.3964904339230366,21.174715038514538,12.369618633920634,0.8535744682414408,469.45750595618296,0.0,0.04030357268840579,4.38342707171325,0.00028490680698376375,713,1,High,2.25
cosmetics,SKU89,95.6660319356526,9.312666420546526,122.79026466206203,6280.130265135272,Unknown,86.37886824665136,1.0297451855477708,30.850046031145723,7.664425491038586,Carrier B,10.147975083011275,Supplier 1,21.11653415999708,382.29910088623103,12.144039074183508,51.25847115700226,Pending,1.9141221916471198,Rail,Route B,496.0148485359684,53.32135598781798,44.39478752089768,4.631792413229285,19.079756463789643,1.425844245557933,33.40621290007136,4.037364594941641,198.95572482889003,0.0,0.29071638922145526,13.597354658030065,0.0017995404239546397,83,1,Low,2.0
cosmetics,SKU7,42.49735169263619,55.63176504310263,409.7107895435339,9610.343632705708,Female,94.64967341879743,18.378212229769165,10.293278512854698,1.0968196411534226,Carrier B,2.5164208921664373,Supplier 4,21.819749738868676,591.4753674360551,1.1035147445669997,90.64926275191256,Fail,0.381430375364692,Road,Route C,835.6806896054297,0.0,20.600219832501278,14.981743918663573,6.759283598154361,4.4403318948685655,22.66152593087692,2.11167398625888,398.73089062894195,0.0,0.5630085110139654,44.06363235508558,0.0003176522379051794,346,0,Low,6.28
cosmetics,SKU92,43.59091485770888,49.69242683033023,280.16337837954757,2123.6540490803345,Male,83.77110460566438,23.78641835324142,10.180951918844903,8.058234940949571,Carrier B,4.331797674410047,Supplier 2,4.281068494588986,670.8678829683388,26.655260311397186,66.22109137890467,Pass,0.3025086593746103,Rail,Route B,194.68726039527039,0.0,6.981600410948948,9.331090470895301,10.440024751791034,3.271880003384337,34.31379123563484,0.7428433153903956,347.74111149617755,0.0,0.4284162073568727,56.40348150401738,0.0020223112952983627,270,1,Low,4.85
haircare,SKU25,42.19846085632032,75.94186354424775,138.49596693830452,2353.918209314699,Male,73.29809772110185,11.72353809685109,54.84791001465103,3.17920616247528,Carrier C,2.283987902514778,Supplier 4,18.007062248384923,978.2336288590296,22.235257028859024,79.56567282314857,Pending,3.576111019403996,Road,Route B,445.88433768852127,0.0,15.804741727669581,4.947762325862215,19.646847985095263,1.731275550795708,38.81562861802475,3.4122391821626357,249.56361019742235,0.0,1.1039606847843193,16.751385559273306,0.000947883465097724,159,0,Low,6.66
